run_id,timestamp_utc,case_id,query_type,model_alias,model_provider,model_name,prompt_id,temperature,reasoning_effort,max_tokens,k,output_mode,repetition,original_query,expanded_queries_json,attempts,latency_sec,error,metric_exact_k,metric_unique_ratio,metric_required_concept_coverage,metric_forbidden_avoidance,metric_reference_token_overlap,metric_pairwise_lexical_diversity,metric_distinct_1,metric_distinct_2,metric_englishish_score,metric_length_score,metric_concept_hits,metric_forbidden_hits,metric_embedding_relevance,metric_embedding_diversity,metric_overall_score,metric_query_drift_risk
h1_qe_20260626_110945,2026-06-26T11:10:35.921241+00:00,qa_basketball_scoreboard_final,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.2,medium,2048,5,json_prompt,0,Bảng điểm trong trận bóng rổ hiển thị tỉ số cuối cùng là bao nhiêu?,"[""What is the final score shown on the basketball game's scoreboard?"", ""Image of a basketball scoreboard displaying the final game score"", ""OCR text extraction of the final score from a basketball game scoreboard"", ""Video clip where the commentator asks about the final score on the basketball scoreboard"", ""Description of the ending moment of a basketball match highlighting the scoreboard's final score""]",1,6.630547899985686,,1.0,1.0,0.75,1.0,0.16129032258064516,0.6193345543345543,0.47619047619047616,0.7586206896551724,1.0,1.0,"{""object"": true, ""sport"": true, ""intent"": true, ""evidence"": false}",[],,,0.7987521428639337,0.125
h1_qe_20260626_110945,2026-06-26T11:10:42.552607+00:00,qa_basketball_scoreboard_final,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.2,medium,2048,5,json_prompt,1,Bảng điểm trong trận bóng rổ hiển thị tỉ số cuối cùng là bao nhiêu?,"[""What is the final score displayed on the basketball game's scoreboard?"", ""Show an image of the scoreboard that reveals the final score of a basketball match."", ""Extract the final score text from a basketball scoreboard using OCR techniques."", ""Find audio or subtitle segments where the commentator announces the final score of the basketball game."", ""Provide a description of the ending score as shown on the basketball game's scoreboard.""]",1,1.207842699950561,,1.0,1.0,0.75,1.0,0.16216216216216217,0.745063025210084,0.5428571428571428,0.7384615384615385,1.0,1.0,"{""object"": true, ""sport"": true, ""intent"": true, ""evidence"": false}",[],,,0.8097994418141478,0.125
h1_qe_20260626_110945,2026-06-26T11:10:43.761074+00:00,trake_delivery_doorbell_package,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.2,medium,2048,5,json_prompt,0,"Tìm chuỗi cảnh người giao hàng đặt gói hàng trước cửa, bấm chuông, rồi rời đi.","[""video of a courier placing a parcel on a front doorstep, ringing the doorbell, and walking away"", ""scene showing a delivery worker drops a package at the front door, presses the doorbell button, then exits the frame"", ""footage where the doorbell is visibly pressed by a delivery person after leaving a package at the entrance"", ""subtitle transcript containing the line 'the delivery person left the package at the door, rang the bell, and left'"", ""image still of a delivery person standing by a front door with a package on the step and a doorbell button being pressed""]",1,6.041159300133586,,1.0,1.0,0.4,1.0,0.2777777777777778,0.8466081871345029,0.5257731958762887,0.8152173913043478,1.0,0.9111111111111111,"{""actor"": true, ""object"": true, ""step_1"": false, ""step_2"": false, ""step_3"": false}",[],,,0.7492115433511315,0.30000000000000004
h1_qe_20260626_110945,2026-06-26T11:10:49.802888+00:00,trake_delivery_doorbell_package,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.2,medium,2048,5,json_prompt,1,"Tìm chuỗi cảnh người giao hàng đặt gói hàng trước cửa, bấm chuông, rồi rời đi.","[""video clip of a delivery person placing a package at a front door, ringing the doorbell, and then walking away"", ""image showing the text on a delivered package after a courier leaves it at the doorstep and presses the doorbell"", ""subtitle line describing a courier dropping off a parcel at the door, pressing the doorbell, and then departing"", ""scene depicting the sequence: package placed at the door, doorbell rung, delivery worker leaves the premises"", ""keywords: delivery, package, doorstep, doorbell, leave""]",1,9.125466200057417,,1.0,1.0,0.6,1.0,0.3076923076923077,0.8515612560813799,0.575,0.8933333333333333,1.0,0.9555555555555555,"{""actor"": true, ""object"": true, ""step_1"": false, ""step_2"": false, ""step_3"": true}",[],,,0.8091698008218132,0.19999999999999996
h1_qe_20260626_110945,2026-06-26T11:10:58.928978+00:00,kis_rocket_countdown_launchpad,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.2,medium,2048,5,json_prompt,0,Tìm khoảnh khắc tên lửa trên bệ phóng có khói trắng bốc lên trong lúc đếm ngược phóng.,"[""video footage of a rocket on a launch pad with white smoke billowing as the launch countdown progresses"", ""high‑resolution image of a launch pad rocket emitting white smoke while a visible countdown timer is shown"", ""transcript excerpt where the announcer mentions \""white smoke\"" and \""countdown\"" during a rocket launch sequence"", ""scene description of a rocket on the pad releasing white smoke during the final seconds of the launch countdown"", ""keyword search: rocket launch pad white smoke during countdown""]",1,5.454155799932778,,1.0,1.0,1.0,1.0,0.15789473684210525,0.6154237429237429,0.5063291139240507,0.7837837837837838,0.9977777777777778,0.9888888888888889,"{""object"": true, ""place"": true, ""visual"": true, ""event"": true}",[],,,0.8593678840126209,0.0
h1_qe_20260626_110945,2026-06-26T11:11:04.383872+00:00,kis_rocket_countdown_launchpad,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.2,medium,2048,5,json_prompt,1,Tìm khoảnh khắc tên lửa trên bệ phóng có khói trắng bốc lên trong lúc đếm ngược phóng.,"[""video clip showing a rocket on a launch pad with white smoke rising during the launch countdown"", ""image of a launch pad rocket emitting white smoke while the countdown timer is visible"", ""audio transcript segment where a launch countdown mentions a rocket and white smoke on the pad"", ""scene description of a rocket on a launch pad releasing white smoke as the countdown reaches zero"", ""keywords: rocket, launch pad, white smoke, countdown, launch sequence""]",1,13.600951599888504,,1.0,1.0,1.0,1.0,0.21212121212121213,0.5505769230769231,0.4864864864864865,0.7536231884057971,1.0,1.0,"{""object"": true, ""place"": true, ""visual"": true, ""event"": true}",[],,,0.8565596685922773,0.0
h1_qe_20260626_110945,2026-06-26T11:11:17.985419+00:00,kis_yellow_raincoat_motorbike_night,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,0,Tìm cảnh môt người đàn ông mặc áo mưa màu vàng chạy xe máy qua con đường ngập nước vào ban đêm.,"[""nighttime flooded street scene with a man in a yellow raincoat riding a motorbike"", ""video subtitles describing a man wearing a yellow raincoat riding a motorcycle through a water‑logged road at night"", ""image of a man in a yellow raincoat on a motorbike crossing a street filled with water after dark"", ""footage of a motorcyclist dressed in a yellow raincoat navigating a flooded road during nighttime"", ""keywords: yellow raincoat, motorbike, flooded street, night""]",1,1.2910777998622507,,1.0,1.0,1.0,1.0,0.39473684210526316,0.743791076484575,0.4864864864864865,0.7536231884057971,0.9979591836734694,0.9777777777777779,"{""person"": true, ""clothing"": true, ""vehicle"": true, ""scene"": true, ""time"": true}",[],,,0.89292949500401,0.0
h1_qe_20260626_110945,2026-06-26T11:11:19.735412+00:00,kis_yellow_raincoat_motorbike_night,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,1,Tìm cảnh môt người đàn ông mặc áo mưa màu vàng chạy xe máy qua con đường ngập nước vào ban đêm.,"[""nighttime photograph of a man wearing a yellow raincoat riding a motorbike across a flooded road"", ""video clip showing a motorcyclist in a yellow raincoat crossing a water‑logged street at night"", ""search for frames where on‑screen text mentions a man in a yellow raincoat riding a motorcycle through a flooded street at night"", ""audio transcript containing the words \""yellow raincoat\"", \""motorbike\"", and \""flooded street\"" in a night scene"", ""keywords: yellow raincoat, motorbike, flooded street, night""]",1,1.9362053000368178,,1.0,1.0,1.0,1.0,0.3333333333333333,0.7186241729546683,0.5454545454545454,0.7638888888888888,0.9956308411214954,0.9444444444444444,"{""person"": true, ""clothing"": true, ""vehicle"": true, ""scene"": true, ""time"": true}",[],,,0.8833106260182082,0.0
h1_qe_20260626_110945,2026-06-26T11:11:21.672319+00:00,kis_red_bus_big_ben,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,0,Tìm hình ảnh xe buýt hai tầng màu đỏ chạy ngang qua tháp đồng hồ Big Ben ở London.,"[""Red double-decker bus passing in front of the Big Ben clock tower in London – photo"", ""Video clip with subtitles describing a red double-decker bus driving past Big Ben in London"", ""Image containing visible signage on a red double-decker bus near the Big Ben clock tower, London"", ""Search for visual media showing the relationship between a red double-decker bus and the Big Ben clock tower in London"", ""red double-decker bus Big Ben London""]",1,3.902419100049883,,1.0,1.0,1.0,1.0,0.40625,0.5033885382763092,0.4805194805194805,0.625,0.9970588235294118,0.9666666666666666,"{""vehicle"": true, ""landmark"": true, ""location"": true, ""motion"": true}",[],,,0.8591501283374349,0.0
h1_qe_20260626_110945,2026-06-26T11:11:25.576093+00:00,kis_red_bus_big_ben,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,1,Tìm hình ảnh xe buýt hai tầng màu đỏ chạy ngang qua tháp đồng hồ Big Ben ở London.,"[""Red double-decker bus driving past the Big Ben clock tower in London"", ""Footage of a red double-decker bus passing by Big Ben in London with subtitles"", ""Photograph of a red double-decker bus near Big Ben, London, showing street signs"", ""A red double-decker bus traveling alongside the Big Ben clock tower in London"", ""red double-decker bus, Big Ben, London""]",1,6.747943999944255,,1.0,1.0,1.0,1.0,0.56,0.4265268065268065,0.42857142857142855,0.5517241379310345,1.0,1.0,"{""vehicle"": true, ""landmark"": true, ""location"": true, ""motion"": true}",[],,,0.8627906116871634,0.0
h1_qe_20260626_110945,2026-06-26T11:11:32.324732+00:00,qa_child_blue_robot_beach,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,0,"Trong đoạn video, đứa trẻ đang cầm đồ chơi robot màu gì trên bãi biển?","[""Visual search for a video segment showing a child on a beach holding a robot toy, focusing on the robot's color"", ""What is the color of the robot toy that a child is holding in the beach video?"", ""Beach scene with a child and a robot toy – identify the robot's color from the footage"", ""Find subtitles or spoken words in a beach video where a child mentions the color of a robot toy they are holding"", ""Keyword query: child, beach, robot toy, color""]",1,3.6149386998731643,,1.0,1.0,0.6,1.0,0.20689655172413793,0.536828898225957,0.4588235294117647,0.7875,0.9971428571428571,0.9111111111111111,"{""subject"": true, ""object"": true, ""color"": false, ""place"": true, ""qa_intent"": false}",[],,,0.7567852434077079,0.19999999999999996
h1_qe_20260626_110945,2026-06-26T11:11:35.940546+00:00,qa_child_blue_robot_beach,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,1,"Trong đoạn video, đứa trẻ đang cầm đồ chơi robot màu gì trên bãi biển?","[""In the video segment, what is the color of the robot toy that the child is holding on the beach?"", ""Show visual evidence of a child on a beach holding a robot toy and determine the robot's color."", ""Extract any on-screen text (OCR) that mentions the color of the robot toy held by a child on a beach in the video."", ""According to the audio subtitles (ASR), does the child describe the color of the robot toy while on the beach?"", ""Keyword search: beach child robot toy color""]",1,7.815783400088549,,1.0,1.0,0.6,1.0,0.23529411764705882,0.6300212068633121,0.4444444444444444,0.7411764705882353,1.0,0.8777777777777779,"{""subject"": true, ""object"": true, ""color"": false, ""place"": true, ""qa_intent"": false}",[],,,0.7637145389869848,0.19999999999999996
h1_qe_20260626_110945,2026-06-26T11:11:43.756974+00:00,trake_cooking_egg_pancake,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,0,"Tìm chuỗi cảnh đầu bếp đập trứng vào tô, khuấy bột, rồi đổ bột lên chảo làm bánh pancake.","[""video of a chef cracking eggs into a bowl, whisking the mixture, and pouring the batter onto a skillet to cook pancakes"", ""image sequence showing a cook breaking eggs, stirring batter, then pouring it onto a pan for pancake preparation"", ""subtitle transcript containing the phrase \""crack the eggs, stir the batter, pour onto the pan for pancakes\"" spoken by a chef"", ""OCR text extracted from a cooking tutorial that reads \""add eggs to bowl, whisk, pour onto pan to make pancakes\"""", ""search for scenes where a chef performs the actions: egg cracking, batter mixing, and batter pouring onto a pan to make pancakes""]",1,15.21417609998025,,1.0,1.0,0.8,1.0,0.37735849056603776,0.8041460954504434,0.5533980582524272,0.8877551020408163,1.0,0.8555555555555555,"{""actor"": true, ""step_1"": true, ""step_2"": true, ""step_3"": false, ""dish"": true}",[],,,0.8539486445426913,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:11:58.971891+00:00,trake_cooking_egg_pancake,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,1,"Tìm chuỗi cảnh đầu bếp đập trứng vào tô, khuấy bột, rồi đổ bột lên chảo làm bánh pancake.","[""video clip of a chef cracking eggs into a bowl, stirring the batter, and pouring the batter onto a pan to make pancakes"", ""scene showing a chef preparing pancake batter by cracking eggs into a bowl, mixing the batter, then pouring it onto a skillet"", ""subtitle transcript where a chef says they are cracking eggs into a bowl, stirring the pancake batter, and pouring it onto a pan"", ""image of a chef's hands cracking eggs into a bowl, whisking the pancake batter, and pouring the mixture onto a cooking pan"", ""keyword search: chef, crack eggs, bowl, stir batter, pour onto pan, pancake cooking sequence""]",1,1.5669072000309825,,1.0,1.0,0.6,1.0,0.37777777777777777,0.612331206804891,0.4380952380952381,0.66,1.0,0.788888888888889,"{""actor"": true, ""step_1"": true, ""step_2"": false, ""step_3"": false, ""dish"": true}",[],,,0.7652553429027114,0.19999999999999996
h1_qe_20260626_110945,2026-06-26T11:12:00.539500+00:00,kis_woman_ao_dai_lotus,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,0,Tìm cảnh người phụ nữ mặc áo dài trắng đứng bên hồ sen và cầm nón lá.,"[""white ao dai woman standing beside a lotus pond holding a conical leaf hat"", ""video subtitles describing a woman in a white traditional ao dai near a lotus lake holding a nón lá"", ""image of a Vietnamese woman wearing a white ao dai, standing by a lotus pond, with a leaf conical hat in her hand"", ""OCR text showing a woman in a white ao dai next to a lotus pond while holding a nón lá"", ""cultural scene featuring a woman in a white ao dai, a lotus pond, and a traditional conical leaf hat""]",1,1.3705176999792457,,1.0,1.0,1.0,0.8,0.4444444444444444,0.6040944374421289,0.41237113402061853,0.6739130434782609,0.9781831582826609,0.8777777777777779,"{""subject"": true, ""clothing"": true, ""place"": true, ""object"": true}","[""man""]",,,0.8395649784699402,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:12:01.910865+00:00,kis_woman_ao_dai_lotus,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,1,Tìm cảnh người phụ nữ mặc áo dài trắng đứng bên hồ sen và cầm nón lá.,"[""photo of a woman wearing a white áo dài standing beside a lotus pond while holding a traditional Vietnamese leaf hat"", ""video clip where a narrator mentions a woman in a white áo dài holding a nón lá near a lotus lake"", ""scene with on-screen text reading \""white áo dài\"" and \""lotus pond\"" showing a woman holding a conical leaf hat"", ""image search for a female figure in a white traditional Vietnamese dress, lotus pond background, holding a bamboo leaf hat"", ""keywords: woman, white áo dài, lotus pond, nón lá – visual media""]",1,6.954564800020307,,1.0,1.0,0.5,0.8,0.36363636363636365,0.6951599445558256,0.494949494949495,0.723404255319149,0.9280362928476136,0.8444444444444444,"{""subject"": true, ""clothing"": false, ""place"": true, ""object"": false}","[""man""]",,,0.7203760081093538,0.35
h1_qe_20260626_110945,2026-06-26T11:12:08.866176+00:00,qa_basketball_scoreboard_final,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,0,Bảng điểm trong trận bóng rổ hiển thị tỉ số cuối cùng là bao nhiêu?,"[""What is the final score displayed on the scoreboard of the basketball game?"", ""Show images of a basketball game scoreboard that reveal the final score."", ""Extract the final score text from a basketball game scoreboard using OCR."", ""Find video clips where the commentator asks for the final score of the basketball game."", ""Summarize the ending of a basketball match, including the final scoreboard score.""]",1,5.668727000011131,,1.0,1.0,0.75,1.0,0.1935483870967742,0.6450649350649351,0.5,0.7288135593220338,1.0,1.0,"{""object"": true, ""sport"": true, ""intent"": true, ""evidence"": false}",[],,,0.8021664169619337,0.125
h1_qe_20260626_110945,2026-06-26T11:12:14.535453+00:00,qa_basketball_scoreboard_final,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,1,Bảng điểm trong trận bóng rổ hiển thị tỉ số cuối cùng là bao nhiêu?,"[""What is the final points total displayed on the scoreboard at the end of a basketball game?"", ""Read the final score from the basketball scoreboard using OCR extraction."", ""In a video of a basketball match, what final score does the on‑screen scoreboard show?"", ""Summarize the outcome of a basketball game by stating the final score displayed on the scoreboard."", ""Basketball scoreboard final score""]",1,3.667584100039676,,1.0,1.0,0.75,1.0,0.3076923076923077,0.6395299145299145,0.484375,0.7627118644067796,0.9972222222222221,0.96,"{""object"": true, ""sport"": true, ""intent"": true, ""evidence"": false}",[],,,0.8136002824858757,0.125
